id1,19.759292541800,15.44229225300,19.759292541800,15.44229225300,19.759292541800,15.44229225300,19.759292541800,15.44229225300,19.759292541800,15.44229225300,19.759292541800,15.44229225300,19.759292541800,15.44229225300,19.759292541800,15.44229225300
id2,22.399103331000,16.03920038600,22.399103331000,16.03920038600,22.399103331000,16.03920038600,22.399103331000,16.03920038600,22.399103331000,16.03920038600,22.399103331000,16.03920038600,22.399103331000,16.03920038600,22.399103331000,16.03920038600
id3,27.514406082200,10.65528859240,27.514406082200,10.65528859240,27.514406082200,10.65528859240,27.514406082200,10.65528859240,27.514406082200,10.65528859240,27.514406082200,10.65528859240,27.514406082200,10.65528859240,27.514406082200,10.65528859240
id4,15.263359831100,18.37469082100,15.263359831100,18.37469082100,15.263359831100,18.37469082100,15.263359831100,18.37469082100,15.263359831100,18.37469082100,15.263359831100,18.37469082100,15.263359831100,18.37469082100,15.263359831100,18.37469082100
id5,20.187080286600,12.34330961050,20.187080286600,12.34330961050,20.187080286600,12.34330961050,20.187080286600,12.34330961050,20.187080286600,12.34330961050,20.187080286600,12.34330961050,20.187080286600,12.34330961050,20.187080286600,12.34330961050
id6,69.847569242900,14.70263507520,69.847569242900,14.70263507520,69.847569242900,14.70263507520,69.847569242900,14.70263507520,69.847569242900,14.70263507520,69.847569242900,14.70263507520,69.847569242900,14.70263507520,69.847569242900,14.70263507520
id7,64.276150794600,14.76353208700,64.276150794600,14.76353208700,64.276150794600,14.76353208700,64.276150794600,14.76353208700,64.276150794600,14.76353208700,64.276150794600,14.76353208700,64.276150794600,14.76353208700,64.276150794600,14.76353208700
id8,57.367384919000,11.50616424020,57.367384919000,11.50616424020,57.367384919000,11.50616424020,57.367384919000,11.50616424020,57.367384919000,11.50616424020,57.367384919000,11.50616424020,57.367384919000,11.50616424020,57.367384919000,11.50616424020
id9,57.220123040000,18.68045307140,57.220123040000,18.68045307140,57.220123040000,18.68045307140,57.220123040000,18.68045307140,57.220123040000,18.68045307140,57.220123040000,18.68045307140,57.220123040000,18.68045307140,57.220123040000,18.68045307140
id10,53.311342363400,17.41251856200,53.311342363400,17.41251856200,53.311342363400,17.41251856200,53.311342363400,17.41251856200,53.311342363400,17.41251856200,53.311342363400,17.41251856200,53.311342363400,17.41251856200,53.311342363400,17.41251856200
id11,58.499401637900,10.64031438230,58.499401637900,10.64031438230,58.499401637900,10.64031438230,58.499401637900,10.64031438230,58.499401637900,10.64031438230,58.499401637900,10.64031438230,58.499401637900,10.64031438230,58.499401637900,10.64031438230
id12,61.538058620000,15.91099582930,61.538058620000,15.91099582930,61.538058620000,15.91099582930,61.538058620000,15.91099582930,61.538058620000,15.91099582930,61.538058620000,15.91099582930,61.538058620000,15.91099582930,61.538058620000,15.91099582930
id13,45.544368083000,10.31011751470,45.544368083000,10.31011751470,45.544368083000,10.31011751470,45.544368083000,10.31011751470,45.544368083000,10.31011751470,45.544368083000,10.31011751470,45.544368083000,10.31011751470,45.544368083000,10.31011751470
id14,65.293453294300,14.72749088670,65.293453294300,14.72749088670,65.293453294300,14.72749088670,65.293453294300,14.72749088670,65.293453294300,14.72749088670,65.293453294300,14.72749088670,65.293453294300,14.72749088670,65.293453294300,14.72749088670
id15,60.158837342300,18.78812800260,60.158837342300,18.78812800260,60.158837342300,18.78812800260,60.158837342300,18.78812800260,60.158837342300,18.78812800260,60.158837342300,18.78812800260,60.158837342300,18.78812800260,60.158837342300,18.78812800260
id16,59.994531926400,19.21098667580,59.994531926400,19.21098667580,59.994531926400,19.21098667580,59.994531926400,19.21098667580,59.994531926400,19.21098667580,59.994531926400,19.21098667580,59.994531926400,19.21098667580,59.994531926400,19.21098667580
id17,48.823719140000,18.00908770990,48.823719140000,18.00908770990,48.823719140000,18.00908770990,48.823719140000,18.00908770990,48.823719140000,18.00908770990,48.823719140000,18.00908770990,48.823719140000,18.00908770990,48.823719140000,18.00908770990
id18,50.561736961800,19.35586721700,50.561736961800,19.35586721700,50.561736961800,19.35586721700,50.561736961800,19.35586721700,50.561736961800,19.35586721700,50.561736961800,19.35586721700,50.561736961800,19.35586721700,50.561736961800,19.35586721700
id19,65.760333111800,10.97454309730,65.760333111800,10.97454309730,65.760333111800,10.97454309730,65.760333111800,10.97454309730,65.760333111800,10.97454309730,65.760333111800,10.97454309730,65.760333111800,10.97454309730,65.760333111800,10.97454309730
id20,39.758910107000,12.16986941230,39.758910107000,12.16986941230,39.758910107000,12.16986941230,39.758910107000,12.16986941230,39.758910107000,12.16986941230,39.758910107000,12.16986941230,39.758910107000,12.16986941230,39.758910107000,12.16986941230
id21,79.654801389000,21.54242799940,79.654801389000,21.54242799940,79.654801389000,21.54242799940,79.654801389000,21.54242799940,79.654801389000,21.54242799940,79.654801389000,21.54242799940,79.654801389000,21.54242799940,79.654801389000,21.54242799940
id22,76.266482908700,19.51539297640,76.266482908700,19.51539297640,76.266482908700,19.51539297640,76.266482908700,19.51539297640,76.266482908700,19.51539297640,76.266482908700,19.51539297640,76.266482908700,19.51539297640,76.266482908700,19.51539297640
id23,75.072429838300,20.78799388270,75.072429838300,20.78799388270,75.072429838300,20.78799388270,75.072429838300,20.78799388270,75.072429838300,20.78799388270,75.072429838300,20.78799388270,75.072429838300,20.78799388270,75.072429838300,20.78799388270
id24,73.509104887700,23.77611161110,73.509104887700,23.77611161110,73.509104887700,23.77611161110,73.509104887700,23.77611161110,73.509104887700,23.77611161110,73.509104887700,23.77611161110,73.509104887700,23.77611161110,73.509104887700,23.77611161110
id25,75.842517929700,28.56302656270,75.842517929700,28.56302656270,75.842517929700,28.56302656270,75.842517929700,28.56302656270,75.842517929700,28.56302656270,75.842517929700,28.56302656270,75.842517929700,28.56302656270,75.842517929700,28.56302656270
id26,81.819821366300,39.28945601200,81.819821366300,39.28945601200,81.819821366300,39.28945601200,81.819821366300,39.28945601200,81.819821366300,39.28945601200,81.819821366300,39.28945601200,81.819821366300,39.28945601200,81.819821366300,39.28945601200
id27,83.564005664000,39.90989644870,83.564005664000,39.90989644870,83.564005664000,39.90989644870,83.564005664000,39.90989644870,83.564005664000,39.90989644870,83.564005664000,39.90989644870,83.564005664000,39.90989644870,83.564005664000,39.90989644870
id28,81.712735421600,31.63099621970,81.712735421600,31.63099621970,81.712735421600,31.63099621970,81.712735421600,31.63099621970,81.712735421600,31.63099621970,81.712735421600,31.63099621970,81.712735421600,31.63099621970,81.712735421600,31.63099621970
id29,83.606375331200,39.64632947310,83.606375331200,39.64632947310,83.606375331200,39.64632947310,83.606375331200,39.64632947310,83.606375331200,39.64632947310,83.606375331200,39.64632947310,83.606375331200,39.64632947310,83.606375331200,39.64632947310
id30,84.046959845100,35.69107503470,84.046959845100,35.69107503470,84.046959845100,35.69107503470,84.046959845100,35.69107503470,84.046959845100,35.69107503470,84.046959845100,35.69107503470,84.046959845100,35.69107503470,84.046959845100,35.69107503470
id31,87.138170201700,48.44499934700,87.138170201700,48.44499934700,87.138170201700,48.44499934700,87.138170201700,48.44499934700,87.138170201700,48.44499934700,87.138170201700,48.44499934700,87.138170201700,48.44499934700,87.138170201700,48.44499934700
id32,88.316079302700,62.94129409410,88.316079302700,62.94129409410,88.316079302700,62.94129409410,88.316079302700,62.94129409410,88.316079302700,62.94129409410,88.316079302700,62.94129409410,88.316079302700,62.94129409410,88.316079302700,62.94129409410
id33,82.849574619900,42.53842308580,82.849574619900,42.53842308580,82.849574619900,42.53842308580,82.849574619900,42.53842308580,82.849574619900,42.53842308580,82.849574619900,42.53842308580,82.849574619900,42.53842308580,82.849574619900,42.53842308580
id34,88.539424884200,79.59224059690,88.539424884200,79.59224059690,88.539424884200,79.59224059690,88.539424884200,79.59224059690,88.539424884200,79.59224059690,88.539424884200,79.59224059690,88.539424884200,79.59224059690,88.539424884200,79.59224059690
id35,80.885180931100,72.02381285030,80.885180931100,72.02381285030,80.885180931100,72.02381285030,80.885180931100,72.02381285030,80.885180931100,72.02381285030,80.885180931100,72.02381285030,80.885180931100,72.02381285030,80.885180931100,72.02381285030
